,Total Confirmed,Total Deaths,Total Recovered_Old,Total Recovered,Total Active,Total Active_Old,Change in Confirmed,Change in Deaths,Change in Recovered_Old,Change in Recovered,Change in Active,Change in Active_Old
2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-26,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-28,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-01,1,0,0,0,1,1,1,0,0,0,1,1.0
2020-02-02,1,0,0,0,1,1,0,0,0,0,0,0.0
2020-02-03,1,0,0,0,1,1,0,0,0,0,0,0.0
2020-02-04,1,0,0,0,1,1,0,0,0,0,0,0.0
2020-02-05,1,0,0,0,1,1,0,0,0,0,0,0.0
2020-02-06,1,0,0,0,1,1,0,0,0,0,0,0.0
2020-02-07,1,0,0,0,1,1,0,0,0,0,0,0.0
2020-02-08,1,0,0,0,1,1,0,0,0,0,0,0.0
2020-02-09,2,0,0,0,2,2,1,0,0,0,1,1.0
2020-02-10,2,0,0,0,2,2,0,0,0,0,0,0.0
2020-02-11,2,0,0,0,2,2,0,0,0,0,0,0.0
2020-02-12,2,0,0,0,2,2,0,0,0,0,0,0.0
2020-02-13,2,0,0,0,2,2,0,0,0,0,0,0.0
2020-02-14,2,0,0,0,2,2,0,0,0,0,0,0.0
2020-02-15,2,0,2,0,2,0,0,0,2,0,0,-2.0
2020-02-16,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-17,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-18,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-19,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-20,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-21,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-22,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-23,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-24,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-25,6,0,2,1,5,4,4,0,0,1,3,4.0
2020-02-26,13,0,2,2,11,11,7,0,0,1,6,7.0
2020-02-27,15,0,2,4,11,13,2,0,0,2,0,2.0
2020-02-28,32,0,2,7,25,30,17,0,0,3,14,17.0
2020-02-29,45,0,2,11,34,43,13,0,0,4,9,13.0
2020-03-01,84,0,2,17,67,82,39,0,0,6,33,39.0
2020-03-02,120,0,2,25,95,118,36,0,0,8,28,36.0
2020-03-03,165,1,2,35,129,162,45,1,0,10,34,44.0
2020-03-04,222,2,2,48,172,218,57,1,0,13,43,56.0
2020-03-05,259,3,2,65,191,254,37,1,0,17,19,36.0
2020-03-06,400,5,2,87,308,393,141,2,0,22,117,139.0
2020-03-07,500,10,30,114,376,460,100,5,28,27,68,67.0
2020-03-08,673,17,30,149,507,626,173,7,0,35,131,166.0
2020-03-09,1073,28,32,192,853,1013,400,11,2,43,346,387.0
2020-03-10,1695,35,32,246,1414,1628,622,7,0,54,561,615.0
2020-03-11,2277,54,183,313,1910,2040,582,19,151,67,496,412.0
2020-03-12,2277,55,183,394,1828,2039,0,1,0,81,-82,-1.0
2020-03-13,5232,133,193,492,4607,4906,2955,78,10,98,2779,2867.0
2020-03-14,6391,195,517,609,5587,5679,1159,62,324,117,980,773.0
2020-03-15,7798,289,517,748,6761,6992,1407,94,0,139,1174,1313.0
2020-03-16,9942,342,530,912,8688,9070,2144,53,13,164,1927,2078.0
2020-03-17,11748,533,1028,1105,10110,10187,1806,191,498,193,1422,1117.0
2020-03-18,13910,623,1081,1330,11957,12206,2162,90,53,225,1847,2019.0
2020-03-19,17963,830,1107,1593,15540,16026,4053,207,26,263,3583,3820.0
2020-03-20,20410,1043,1588,1899,17468,17779,2447,213,481,306,1928,1753.0
2020-03-21,25374,1375,2125,2253,21746,21874,4964,332,537,354,4278,4095.0
2020-03-22,28768,1772,2575,2660,24336,24421,3394,397,450,407,2590,2547.0
2020-03-23,35136,2311,2575,3126,29699,30250,6368,539,0,466,5363,5829.0
2020-03-24,39885,2808,3794,3656,33421,33283,4749,497,1219,530,3722,3033.0
2020-03-25,49515,3647,5367,4257,41611,40501,9630,839,1573,601,8190,7218.0
2020-03-26,57786,4365,7015,4934,48487,46406,8271,718,1648,677,6876,5905.0
2020-03-27,65719,5138,9357,5692,54889,51224,7933,773,2342,758,6402,4818.0
2020-03-28,73235,5982,12285,6537,60716,54968,7516,844,2928,845,5827,3744.0
