,Total Confirmed,Total Deaths,Total Recovered_Old,Total Recovered,Total Active,Total Active_Old,Change in Confirmed,Change in Deaths,Change in Recovered_Old,Change in Recovered,Change in Active,Change in Active_Old
2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-26,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-28,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-12,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-13,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-17,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-18,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-19,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-20,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-21,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-22,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-25,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-26,1,0,0,0,1,1,1,0,0,0,1,1.0
2020-02-27,1,0,0,0,1,1,0,0,0,0,0,0.0
2020-02-28,1,0,0,0,1,1,0,0,0,0,0,0.0
2020-02-29,1,0,0,0,1,1,0,0,0,0,0,0.0
2020-03-01,1,0,0,0,1,1,0,0,0,0,0,0.0
2020-03-02,1,0,0,0,1,1,0,0,0,0,0,0.0
2020-03-03,1,0,0,0,1,1,0,0,0,0,0,0.0
2020-03-04,1,0,0,0,1,1,0,0,0,0,0,0.0
2020-03-05,1,0,0,0,1,1,0,0,0,0,0,0.0
2020-03-06,3,0,0,0,3,3,2,0,0,0,2,2.0
2020-03-07,3,0,0,0,3,3,0,0,0,0,0,0.0
2020-03-08,3,0,0,0,3,3,0,0,0,0,0,0.0
2020-03-09,3,0,0,0,3,3,0,0,0,0,0,0.0
2020-03-10,7,0,0,0,7,7,4,0,0,0,4,4.0
2020-03-11,7,0,0,0,7,7,0,0,0,0,0,0.0
2020-03-12,7,0,0,0,7,7,0,0,0,0,0,0.0
2020-03-13,14,0,1,0,14,13,7,0,1,0,7,6.0
2020-03-14,14,0,1,0,14,13,0,0,0,0,0,0.0
2020-03-15,14,0,1,0,14,13,0,0,0,0,0,0.0
2020-03-16,18,0,1,0,18,17,4,0,0,0,4,4.0
2020-03-17,26,0,1,0,26,25,8,0,0,0,8,8.0
2020-03-18,35,0,1,0,35,34,9,0,0,0,9,9.0
2020-03-19,48,0,1,0,48,47,13,0,0,0,13,13.0
2020-03-20,67,0,1,0,67,66,19,0,0,0,19,19.0
2020-03-21,85,0,1,1,84,84,18,0,0,1,17,18.0
2020-03-22,115,1,1,2,112,113,30,1,0,1,28,29.0
2020-03-23,136,2,1,3,131,133,21,1,0,1,19,20.0
2020-03-24,148,2,1,4,142,145,12,0,0,1,11,12.0
2020-03-25,177,3,1,5,169,173,29,1,0,1,27,28.0
2020-03-26,201,3,3,7,191,195,24,0,2,2,22,22.0
2020-03-27,219,3,3,9,207,213,18,0,0,2,16,18.0
2020-03-28,241,4,3,11,226,234,22,1,0,2,19,21.0
