,Total Confirmed,Total Deaths,Total Recovered_Old,Total Recovered,Total Active,Total Active_Old,Change in Confirmed,Change in Deaths,Change in Recovered_Old,Change in Recovered,Change in Active,Change in Active_Old
2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-26,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-28,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-31,2,0,0,0,2,2,2,0,0,0,2,2.0
2020-02-01,2,0,0,0,2,2,0,0,0,0,0,0.0
2020-02-02,2,0,0,0,2,2,0,0,0,0,0,0.0
2020-02-03,2,0,0,0,2,2,0,0,0,0,0,0.0
2020-02-04,2,0,0,0,2,2,0,0,0,0,0,0.0
2020-02-05,2,0,0,0,2,2,0,0,0,0,0,0.0
2020-02-06,2,0,0,0,2,2,0,0,0,0,0,0.0
2020-02-07,2,0,0,0,2,2,0,0,0,0,0,0.0
2020-02-08,2,0,0,0,2,2,0,0,0,0,0,0.0
2020-02-09,2,0,0,0,2,2,0,0,0,0,0,0.0
2020-02-10,2,0,0,0,2,2,0,0,0,0,0,0.0
2020-02-11,2,0,0,0,2,2,0,0,0,0,0,0.0
2020-02-12,2,0,2,0,2,0,0,0,2,0,0,-2.0
2020-02-13,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-14,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-15,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-16,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-17,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-18,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-19,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-20,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-21,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-22,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-23,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-24,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-25,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-26,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-27,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-28,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-02-29,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-03-01,2,0,2,0,2,0,0,0,0,0,0,0.0
2020-03-02,3,0,2,0,3,1,1,0,0,0,1,1.0
2020-03-03,3,0,2,0,3,1,0,0,0,0,0,0.0
2020-03-04,3,0,2,0,3,1,0,0,0,0,0,0.0
2020-03-05,4,0,2,0,4,2,1,0,0,0,1,1.0
2020-03-06,13,0,2,0,13,11,9,0,0,0,9,9.0
2020-03-07,13,0,2,0,13,11,0,0,0,0,0,0.0
2020-03-08,17,0,3,0,17,14,4,0,1,0,4,3.0
2020-03-09,17,0,3,0,17,14,0,0,0,0,0,0.0
2020-03-10,20,0,3,0,20,17,3,0,0,0,3,3.0
2020-03-11,20,0,3,0,20,17,0,0,0,0,0,0.0
2020-03-12,28,0,3,1,27,25,8,0,0,1,7,8.0
2020-03-13,45,0,3,2,43,42,17,0,0,1,16,17.0
2020-03-14,59,0,8,3,56,51,14,0,5,1,13,9.0
2020-03-15,63,0,8,4,59,55,4,0,0,1,3,4.0
2020-03-16,90,0,8,6,84,82,27,0,0,2,25,27.0
2020-03-17,114,0,8,8,106,106,24,0,0,2,22,24.0
2020-03-18,147,0,8,10,137,139,33,0,0,2,31,33.0
2020-03-19,199,1,9,13,185,189,52,1,1,3,48,50.0
2020-03-20,253,1,9,17,235,243,54,0,0,4,50,54.0
2020-03-21,306,1,12,21,284,293,53,0,3,4,49,50.0
2020-03-22,367,1,16,26,340,350,61,0,4,5,56,57.0
2020-03-23,438,1,16,32,405,421,71,0,0,6,65,71.0
2020-03-24,495,1,22,39,455,472,57,0,6,7,50,51.0
2020-03-25,658,3,29,47,608,626,163,2,7,8,153,154.0
2020-03-26,840,3,38,56,781,799,182,0,9,9,173,173.0
2020-03-27,1036,4,45,66,966,987,196,1,7,10,185,188.0
2020-03-28,1264,4,49,78,1182,1211,228,0,4,12,216,224.0
