,Total Confirmed,Total Deaths,Total Recovered_Old,Total Recovered,Total Active,Total Active_Old,Change in Confirmed,Change in Deaths,Change in Recovered_Old,Change in Recovered,Change in Active,Change in Active_Old
2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-26,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-28,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-12,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-13,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-17,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-18,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-19,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-20,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-21,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-22,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-25,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-27,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0.0
2020-03-07,3,0,0,0,3,3,3,0,0,0,3,3.0
2020-03-08,3,0,0,0,3,3,0,0,0,0,0,0.0
2020-03-09,3,0,0,0,3,3,0,0,0,0,0,0.0
2020-03-10,5,0,0,0,5,5,2,0,0,0,2,2.0
2020-03-11,6,0,0,0,6,6,1,0,0,0,1,1.0
2020-03-12,6,0,0,0,6,6,0,0,0,0,0,0.0
2020-03-13,12,0,1,0,12,11,6,0,1,0,6,5.0
2020-03-14,18,0,1,0,18,17,6,0,0,0,6,6.0
2020-03-15,21,0,1,0,21,20,3,0,0,0,3,3.0
2020-03-16,30,0,2,0,30,28,9,0,1,0,9,8.0
2020-03-17,38,0,2,0,38,36,8,0,0,0,8,8.0
2020-03-18,38,0,2,0,38,36,0,0,0,0,0,0.0
2020-03-19,53,0,2,0,53,51,15,0,0,0,15,15.0
2020-03-20,64,0,2,0,64,62,11,0,0,0,11,11.0
2020-03-21,73,0,2,0,73,71,9,0,0,0,9,9.0
2020-03-22,90,0,2,1,89,88,17,0,0,1,16,17.0
2020-03-23,107,0,2,2,105,105,17,0,0,1,16,17.0
2020-03-24,110,0,2,3,107,108,3,0,0,1,2,3.0
2020-03-25,129,0,2,4,125,127,19,0,0,1,18,19.0
2020-03-26,134,0,2,5,129,132,5,0,0,1,4,5.0
2020-03-27,139,0,2,6,133,137,5,0,0,1,4,5.0
2020-03-28,149,0,2,8,141,147,10,0,0,2,8,10.0
