,Total Confirmed,Total Deaths,Total Recovered,Total Active,Change in Confirmed,Change in Deaths,Change in Recovered,Change in Active,Total Mortality_Rate,Total Recovery_Rate,Total Activity_Rate,Change in Mortality_Rate,Change in Recovery_Rate,Change in Activity_Rate
2020-02-24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,1,0,0,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,100.0
2020-03-09,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-10,3,0,0,3,2,0,0,2,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-11,3,0,0,3,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-12,3,0,0,3,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-13,6,0,0,6,3,0,0,3,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-14,12,0,0,12,6,0,0,6,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-15,23,0,0,23,11,0,0,11,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-16,23,0,0,23,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-17,30,0,1,29,7,0,1,6,0.0,3.3333,96.6667,0.0,3.3333,-3.333299999999994
2020-03-18,30,1,1,28,0,1,0,-1,3.3333,3.3333,93.3333,3.3333,0.0,-3.3334000000000117
2020-03-19,49,1,1,47,19,0,0,19,2.0408,2.0408,95.9184,-1.2925,-1.2925,2.5851000000000113
2020-03-20,66,1,1,64,17,0,0,17,1.5152,1.5152,96.9697,-0.5255999999999998,-0.5255999999999998,1.0512999999999977
2020-03-21,80,1,1,78,14,0,0,14,1.25,1.25,97.5,-0.2652000000000001,-0.2652000000000001,0.5302999999999969
