,Total Confirmed,Total Deaths,Total Recovered,Total Active,Change in Confirmed,Change in Deaths,Change in Recovered,Change in Active,Total Mortality_Rate,Total Recovery_Rate,Total Activity_Rate,Change in Mortality_Rate,Change in Recovery_Rate,Change in Activity_Rate
2020-02-24,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-02-25,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-02-26,2,0,0,2,1,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0
2020-02-27,3,0,1,2,1,0,1,0,0.0,33.3333,66.6667,0.0,33.3333,-33.333299999999994
2020-02-28,4,0,1,3,1,0,0,1,0.0,25.0,75.0,0.0,-8.333300000000001,8.333299999999994
2020-02-29,7,0,1,6,3,0,0,3,0.0,14.2857,85.7143,0.0,-10.7143,10.714299999999994
2020-03-01,10,0,1,9,3,0,0,3,0.0,10.0,90.0,0.0,-4.2857,4.285700000000006
2020-03-02,10,0,1,9,0,0,0,0,0.0,10.0,90.0,0.0,0.0,0.0
2020-03-03,12,0,1,11,2,0,0,2,0.0,8.3333,91.6667,0.0,-1.6667000000000005,1.6667000000000058
2020-03-04,15,0,1,14,3,0,0,3,0.0,6.6667,93.3333,0.0,-1.6665999999999999,1.6665999999999883
2020-03-05,20,0,1,19,5,0,0,5,0.0,5.0,95.0,0.0,-1.6666999999999996,1.6667000000000058
2020-03-06,37,0,2,35,17,0,1,16,0.0,5.4054,94.5946,0.0,0.4054000000000002,-0.4054000000000002
2020-03-07,43,0,2,41,6,0,0,6,0.0,4.6512,95.3488,0.0,-0.7542,0.7541999999999973
2020-03-08,61,0,2,59,18,0,0,18,0.0,3.2787,96.7213,0.0,-1.3725,1.3725000000000023
2020-03-09,61,0,2,59,0,0,0,0,0.0,3.2787,96.7213,0.0,0.0,0.0
2020-03-10,83,0,4,79,22,0,2,20,0.0,4.8193,95.1807,0.0,1.5406,-1.5405999999999977
2020-03-11,109,0,4,105,26,0,0,26,0.0,3.6697,96.3303,0.0,-1.1496,1.1495999999999924
2020-03-12,131,0,4,127,22,0,0,22,0.0,3.0534,96.9466,0.0,-0.6163000000000003,0.6163000000000096
2020-03-13,161,0,4,157,30,0,0,30,0.0,2.4845,97.5155,0.0,-0.5688999999999997,0.5688999999999993
2020-03-14,193,0,4,189,32,0,0,32,0.0,2.0725,97.9275,0.0,-0.41200000000000037,0.41199999999999193
2020-03-15,251,0,4,247,58,0,0,58,0.0,1.5936,98.4064,0.0,-0.4788999999999999,0.4789000000000101
2020-03-16,255,0,4,251,4,0,0,4,0.0,1.5686,98.4314,0.0,-0.02499999999999991,0.024999999999991473
2020-03-17,337,0,11,326,82,0,7,75,0.0,3.2641,96.7359,0.0,1.6955,-1.6954999999999956
2020-03-18,433,0,11,422,96,0,0,96,0.0,2.5404,97.4596,0.0,-0.7237,0.7236999999999938
2020-03-19,677,0,11,666,244,0,0,244,0.0,1.6248,98.3752,0.0,-0.9156,0.915600000000012
2020-03-20,705,0,14,691,28,0,3,25,0.0,1.9858,98.0142,0.0,0.361,-0.3610000000000042
2020-03-21,883,1,36,846,178,1,22,155,0.1133,4.077,95.8097,0.1133,2.0911999999999997,-2.204499999999996
