,Total Confirmed,Total Deaths,Total Recovered,Total Active,Change in Confirmed,Change in Deaths,Change in Recovered,Change in Active,Total Mortality_Rate,Total Recovery_Rate,Total Activity_Rate,Change in Mortality_Rate,Change in Recovery_Rate,Change in Activity_Rate
2020-02-24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,1,0,0,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,100.0
2020-02-28,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-02-29,3,0,0,3,2,0,0,2,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-01,4,0,0,4,1,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-02,4,0,0,4,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-03,6,0,0,6,2,0,0,2,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-04,11,0,0,11,5,0,0,5,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-05,11,0,0,11,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-06,24,0,1,23,13,0,1,12,0.0,4.1667,95.8333,0.0,4.1667,-4.166700000000006
2020-03-07,24,0,1,23,0,0,0,0,0.0,4.1667,95.8333,0.0,0.0,0.0
2020-03-08,37,0,1,36,13,0,0,13,0.0,2.7027,97.2973,0.0,-1.4639999999999995,1.4640000000000128
2020-03-09,92,0,1,91,55,0,0,55,0.0,1.087,98.913,0.0,-1.6157000000000001,1.6156999999999897
2020-03-10,264,0,1,263,172,0,0,172,0.0,0.3788,99.6212,0.0,-0.7081999999999999,0.708200000000005
2020-03-11,444,0,1,443,180,0,0,180,0.0,0.2252,99.7748,0.0,-0.15360000000000001,0.1535999999999973
2020-03-12,617,0,1,616,173,0,0,173,0.0,0.1621,99.8379,0.0,-0.06310000000000002,0.06310000000000571
2020-03-13,804,0,1,803,187,0,0,187,0.0,0.1244,99.8756,0.0,-0.0377,0.037700000000000955
2020-03-14,836,1,1,834,32,1,0,31,0.1196,0.1196,99.7608,0.1196,-0.004799999999999999,-0.11480000000000246
2020-03-15,875,2,1,872,39,1,0,38,0.2286,0.1143,99.6571,0.109,-0.005299999999999999,-0.10370000000000346
2020-03-16,933,3,1,929,58,1,0,57,0.3215,0.1072,99.5713,0.09290000000000001,-0.007099999999999995,-0.0858000000000061
2020-03-17,1025,4,1,1020,92,1,0,91,0.3902,0.0976,99.5122,0.06869999999999998,-0.009599999999999997,-0.05909999999998661
2020-03-18,1116,4,1,1111,91,0,0,91,0.3584,0.0896,99.552,-0.031799999999999995,-0.008000000000000007,0.03979999999999961
2020-03-19,1225,6,1,1218,109,2,0,107,0.4898,0.0816,99.4286,0.13140000000000002,-0.007999999999999993,-0.12340000000000373
2020-03-20,1337,9,1,1327,112,3,0,109,0.6731,0.0748,99.2521,0.18330000000000002,-0.0068000000000000005,-0.17650000000000432
2020-03-21,1420,13,1,1406,83,4,0,79,0.9155,0.0704,99.0141,0.24239999999999995,-0.004400000000000001,-0.23799999999999955
