,Total Confirmed,Total Deaths,Total Recovered,Total Active,Change in Confirmed,Change in Deaths,Change in Recovered,Change in Active,Total Mortality_Rate,Total Recovery_Rate,Total Activity_Rate,Change in Mortality_Rate,Change in Recovery_Rate,Change in Activity_Rate
2020-02-24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,1,0,0,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,100.0
2020-03-04,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-05,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-06,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-07,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-08,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-09,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-10,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-11,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-12,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-13,1,0,1,0,0,0,1,-1,0.0,100.0,0.0,0.0,100.0,-100.0
2020-03-14,1,0,1,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
2020-03-15,8,0,1,7,7,0,0,7,0.0,12.5,87.5,0.0,-87.5,87.5
2020-03-16,17,0,1,16,9,0,0,9,0.0,5.8824,94.1176,0.0,-6.6176,6.617599999999996
2020-03-17,34,0,1,33,17,0,0,17,0.0,2.9412,97.0588,0.0,-2.9412,2.941200000000009
2020-03-18,52,0,1,51,18,0,0,18,0.0,1.9231,98.0769,0.0,-1.0180999999999998,1.0180999999999898
2020-03-19,69,0,1,68,17,0,0,17,0.0,1.4493,98.5507,0.0,-0.4738,0.4738000000000113
2020-03-20,85,0,1,84,16,0,0,16,0.0,1.1765,98.8235,0.0,-0.27279999999999993,0.2727999999999895
2020-03-21,85,0,1,84,0,0,0,0,0.0,1.1765,98.8235,0.0,0.0,0.0
