,Total Confirmed,Total Deaths,Total Recovered,Total Active,Change in Confirmed,Change in Deaths,Change in Recovered,Change in Active,Total Mortality_Rate,Total Recovery_Rate,Total Activity_Rate,Change in Mortality_Rate,Change in Recovery_Rate,Change in Activity_Rate
2020-02-24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,1,0,0,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,100.0
2020-03-01,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-02,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-03,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-04,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-05,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-06,2,0,0,2,1,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-07,2,0,0,2,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-08,3,0,0,3,1,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-09,3,0,0,3,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-10,5,0,0,5,2,0,0,2,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-11,7,0,0,7,2,0,0,2,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-12,19,0,0,19,12,0,0,12,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-13,34,0,0,34,15,0,0,15,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-14,51,1,0,50,17,1,0,16,1.9608,0.0,98.0392,1.9608,0.0,-1.960800000000006
2020-03-15,59,1,0,58,8,0,0,8,1.6949,0.0,98.3051,-0.2659,0.0,0.265900000000002
2020-03-16,77,1,0,76,18,0,0,18,1.2987,0.0,98.7013,-0.3962000000000001,0.0,0.39620000000000744
2020-03-17,140,1,0,139,63,0,0,63,0.7143,0.0,99.2857,-0.5843999999999999,0.0,0.5844000000000023
2020-03-18,203,2,0,201,63,1,0,62,0.9852,0.0,99.0148,0.2708999999999999,0.0,-0.2709000000000117
2020-03-19,335,4,0,331,132,2,0,130,1.194,0.0,98.806,0.20879999999999999,0.0,-0.20879999999999654
2020-03-20,484,4,0,480,149,0,0,149,0.8264,0.0,99.1736,-0.3675999999999999,0.0,0.36759999999999593
2020-03-21,670,8,0,662,186,4,0,182,1.194,0.0,98.806,0.3675999999999999,0.0,-0.36759999999999593
