,Total Confirmed,Total Deaths,Total Recovered,Total Active,Change in Confirmed,Change in Deaths,Change in Recovered,Change in Active,Total Mortality_Rate,Total Recovery_Rate,Total Activity_Rate,Change in Mortality_Rate,Change in Recovery_Rate,Change in Activity_Rate
2020-02-24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,3,0,0,3,3,0,0,3,0.0,0.0,100.0,0.0,0.0,100.0
2020-03-02,3,0,0,3,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-03,3,0,0,3,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-04,3,0,0,3,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-05,6,0,0,6,3,0,0,3,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-06,6,0,0,6,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-07,9,0,0,9,3,0,0,3,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-08,9,0,0,9,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-09,9,0,0,9,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-10,11,0,0,11,2,0,0,2,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-11,11,0,3,8,0,0,3,-3,0.0,27.2727,72.7273,0.0,27.2727,-27.2727
2020-03-12,11,0,3,8,0,0,0,0,0.0,27.2727,72.7273,0.0,0.0,0.0
2020-03-13,15,1,3,11,4,1,0,3,6.6667,20.0,73.3333,6.6667,-7.2727,0.6059999999999945
2020-03-14,15,1,3,11,0,0,0,0,6.6667,20.0,73.3333,0.0,0.0,0.0
2020-03-15,23,1,6,16,8,0,3,5,4.3478,26.087,69.5652,-2.3188999999999993,6.087,-3.76809999999999
2020-03-16,15,1,6,8,-8,0,0,-8,6.6667,40.0,53.3333,2.3188999999999993,13.913,-16.231900000000003
2020-03-17,28,1,6,21,13,0,0,13,3.5714,21.4286,75.0,-3.0952999999999995,-18.5714,21.6667
2020-03-18,28,1,6,21,0,0,0,0,3.5714,21.4286,75.0,0.0,0.0,0.0
2020-03-19,44,1,6,37,16,0,0,16,2.2727,13.6364,84.0909,-1.2987000000000002,-7.792199999999999,9.090900000000005
2020-03-20,44,1,6,37,0,0,0,0,2.2727,13.6364,84.0909,0.0,0.0,0.0
2020-03-21,53,1,11,41,9,0,5,4,1.8868,20.7547,77.3585,-0.3858999999999999,7.1183,-6.732399999999998
