,Total Confirmed,Total Deaths,Total Recovered,Total Active,Change in Confirmed,Change in Deaths,Change in Recovered,Change in Active,Total Mortality_Rate,Total Recovery_Rate,Total Activity_Rate,Change in Mortality_Rate,Change in Recovery_Rate,Change in Activity_Rate
2020-02-24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,1,0,0,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,100.0
2020-03-11,8,1,0,7,7,1,0,6,12.5,0.0,87.5,12.5,0.0,-12.5
2020-03-12,11,1,0,10,3,0,0,3,9.0909,0.0,90.9091,-3.4091000000000005,0.0,3.409099999999995
2020-03-13,27,1,0,26,16,0,0,16,3.7037,0.0,96.2963,-5.3872,0.0,5.387200000000007
2020-03-14,36,1,0,35,9,0,0,9,2.7778,0.0,97.2222,-0.9259,0.0,0.9258999999999986
2020-03-15,43,1,0,42,7,0,0,7,2.3256,0.0,97.6744,-0.45219999999999994,0.0,0.4522000000000048
2020-03-16,55,1,0,54,12,0,0,12,1.8182,0.0,98.1818,-0.5074000000000001,0.0,0.5073999999999899
2020-03-17,69,1,0,68,14,0,0,14,1.4493,0.0,98.5507,-0.3689,0.0,0.36890000000001066
2020-03-18,86,1,0,85,17,0,0,17,1.1628,0.0,98.8372,-0.2865,0.0,0.28649999999998954
2020-03-19,109,1,0,108,23,0,0,23,0.9174,0.0,99.0826,-0.24540000000000006,0.0,0.24540000000000362
2020-03-20,137,1,0,136,28,0,0,28,0.7299,0.0,99.2701,-0.1875,0.0,0.1875
2020-03-21,200,1,0,199,63,0,0,63,0.5,0.0,99.5,-0.2299,0.0,0.22990000000000066
