,Total Confirmed,Total Deaths,Total Recovered,Total Active,Change in Confirmed,Change in Deaths,Change in Recovered,Change in Active,Total Mortality_Rate,Total Recovery_Rate,Total Activity_Rate,Change in Mortality_Rate,Change in Recovery_Rate,Change in Activity_Rate
2020-02-24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,1,0,0,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,100.0
2020-03-03,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-04,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-05,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-06,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-07,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-08,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-09,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-10,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-11,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-12,1,0,1,0,0,0,1,-1,0.0,100.0,0.0,0.0,100.0,-100.0
2020-03-13,1,0,0,1,0,0,-1,1,0.0,0.0,100.0,0.0,-100.0,100.0
2020-03-14,1,0,1,0,0,0,1,-1,0.0,100.0,0.0,0.0,100.0,-100.0
2020-03-15,1,0,1,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
2020-03-16,2,0,1,1,1,0,0,1,0.0,50.0,50.0,0.0,-50.0,50.0
2020-03-17,39,0,1,38,37,0,0,37,0.0,2.5641,97.4359,0.0,-47.435900000000004,47.435900000000004
2020-03-18,39,0,1,38,0,0,0,0,0.0,2.5641,97.4359,0.0,0.0,0.0
2020-03-19,53,0,1,52,14,0,0,14,0.0,1.8868,98.1132,0.0,-0.6772999999999998,0.6773000000000025
2020-03-20,75,0,1,74,22,0,0,22,0.0,1.3333,98.6667,0.0,-0.5535000000000001,0.5534999999999997
2020-03-21,88,0,1,87,13,0,0,13,0.0,1.1364,98.8636,0.0,-0.19689999999999985,0.1968999999999994
