,Total Confirmed,Total Deaths,Total Recovered,Total Active,Change in Confirmed,Change in Deaths,Change in Recovered,Change in Active,Total Mortality_Rate,Total Recovery_Rate,Total Activity_Rate,Change in Mortality_Rate,Change in Recovery_Rate,Change in Activity_Rate
2020-02-24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,1,0,0,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,100.0
2020-03-03,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-04,1,0,0,1,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-05,5,0,0,5,4,0,0,4,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-06,5,0,0,5,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-07,5,0,0,5,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-08,11,0,0,11,6,0,0,6,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-09,15,0,0,15,4,0,0,4,0.0,0.0,100.0,0.0,0.0,0.0
2020-03-10,20,0,1,19,5,0,1,4,0.0,5.0,95.0,0.0,5.0,-5.0
2020-03-11,21,0,1,20,1,0,0,1,0.0,4.7619,95.2381,0.0,-0.2381000000000002,0.23810000000000286
2020-03-12,45,0,1,44,24,0,0,24,0.0,2.2222,97.7778,0.0,-2.5397,2.5396999999999963
2020-03-13,86,0,1,85,41,0,0,41,0.0,1.1628,98.8372,0.0,-1.0594,1.0593999999999966
2020-03-14,103,0,1,102,17,0,0,17,0.0,0.9709,99.0291,0.0,-0.19190000000000007,0.19190000000000396
2020-03-15,103,0,1,102,0,0,0,0,0.0,0.9709,99.0291,0.0,0.0,0.0
2020-03-16,118,0,2,116,15,0,1,14,0.0,1.6949,98.3051,0.0,0.7240000000000001,-0.7240000000000038
2020-03-17,171,0,6,165,53,0,4,49,0.0,3.5088,96.4912,0.0,1.8138999999999998,-1.8138999999999896
2020-03-18,171,0,6,165,0,0,0,0,0.0,3.5088,96.4912,0.0,0.0,0.0
2020-03-19,274,0,6,268,103,0,0,103,0.0,2.1898,97.8102,0.0,-1.319,1.3189999999999884
2020-03-20,344,0,8,336,70,0,2,68,0.0,2.3256,97.6744,0.0,0.13580000000000014,-0.13579999999998904
2020-03-21,392,0,16,376,48,0,8,40,0.0,4.0816,95.9184,0.0,1.7559999999999998,-1.7560000000000002
